"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-08","4.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-09","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-11","0.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-12","14.7",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-13","1.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-14","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-17","12.2",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-18","7.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-20","20.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-22","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-23","0.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-25","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-26","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-27","20.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-28","10.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-30","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-31","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-01","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-03","30.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-05","38.4",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-06","3.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-09","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-10","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-12","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-13","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-14","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-17","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-18","2.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-19","1.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-20","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-21","2.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-22","5.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-24","22.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-25","17.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-26","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-28","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-30","56.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-08-31","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-03","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-08","2.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-09","3.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-12","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-13","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-14","15.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-18","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-19","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-20","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-22","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-24","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-25","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-28","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-09-30","19.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-01","12.7",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-02","1.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-03","7.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-07","1.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-08","18.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-09","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-10","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-11","6.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-12","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-13","2.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-14","22.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-16","5.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-17","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-18","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-20","16.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-21","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-22","8.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-24","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-25","2.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-27","9.4",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-28","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-30","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-10-31","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-02","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-03",,"25.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-09","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-12","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-13","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-14","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-16","6.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-18","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-20","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-21","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-22","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-23","25.7",,"64.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-25","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-26","12.2","114.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-27","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-28","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-11-30","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-01","21.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-02","7.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-03","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-04","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-05","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-08","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-09","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-10","2.8","25.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-12","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-13","3.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-14","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-15","0.5","2.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-17","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-18","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-20","0.0",,"0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-21","5.1",,"76.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-22","2.5","30.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-24","1.5","36.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-25","34.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-26","5.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-28","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-30","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-12-31","12.7","83.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-02","10.2",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-03","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-05","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-09","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-11","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-12","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-13","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-16","3.6","51.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-17","20.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-18","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-22","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-23","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-25","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-26","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-28","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-29","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-30","0.0","0.0","203.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-01-31","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-01","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-02","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-04",,,"152.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-05","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-06","4.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-07","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-11",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-12","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-15","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-16","15.0","140.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-18","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-19","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-20","1.5","64.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-21","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-22","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-23","3.0","76.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-02-28",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-21","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-22","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-23","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-25","6.4",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-27","24.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-28","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-29","10.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-30","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-03-31","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-01","5.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-02","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-03","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-04","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-05","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-06","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-07","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-08","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-09","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-10","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-11","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-12","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-14","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-15","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-16","24.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-17","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-18","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-19","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-22","7.4","64.0","32.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-25","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-26","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-27","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-29","5.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-04-30","8.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-01","21.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-03","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-05","0.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-06","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-07","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-09","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2021-05-10","0.0","0.0",,,,
